"Country","City","Company Name","Address","Phone","Website","Email","Error"
"france","hendaye","KUEHNE + NAGEL SAS",", France","+33 (0)5 59.20.14.14","www.kn-portal.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lagny","KUEHNE + NAGEL SAS","Batiment 4, Zone de Baranfosse, FR-60330 Lagny, France","+33 (0)3 44.63.40.10","www.kn-portal.com","info.lagnylesec@kuehne-nagel.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","la reunion","QUALITAIR & SEA INTERNATIONAL SA","C/O Set Cargo, Setcargo Reunion Port, 14 Bis Rue Paul Verlaine, No 2, BP 63, FR-97422 Le Port Cedex, France","+33 (0)2 62.43.70.27","www.qualitairsea.com","tarek.zaki@qualitairsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","la verrie","DACHSER","Avenue de L'Europe, FR-85130 La Verrie, France","+33 (0)2 51.66.54.71","www.dachser.fr","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le boulou","KUEHNE + NAGEL SAS",", France","+33 (0)4 68.83.46.46","www.kn-portal.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","ELITE LE HAVRE","6 Quai Lamande, 76600 Le Havre, France","+33232749091","www.elitelogistics.eu","stephane.delisle@elite-havre.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","ABC EUROPEAN AIR & SEA CARGO DISTRIBUTION TRANSPOR...","Batiment Normandie Entrepots, Hall Central, FR-76700 Rogerville, France","+33 (0)2 35.24.68.90","www.abc-airsea.com","frleh@abc-airsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","AGILITY GIL","Parc Logistique du pont de Normandie, BP 1092, FR-76062 Le Havre Cedex, France","+33 (0)2 35.53.10.11","www.agilitylogistics.com","france@agilitylogistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","TRANS AIR FREIGHT","91 Rue Augustin Normand BP 543, FR-76058 Le Havre Cedex, France","+33 (0)2 35.43.35.43","www.taftrans.fr","t.cantais@taftrans.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","TRANS BUSINESS INTERNATIONAL","7 rue Pierre Brossolette, FR-76600 Le Havre Port, France","+33 (0)2 35.21.15.00","www.tbifrance.com","contact@tbifrance.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","TRANSPORTS INTERNATIONAUX ROGER BENAIM SA","75 Quai George V, BP 991, FR-76061 Le Havre Cedex, France","+33 (0)2 35.42.48.95","www.rogerbenaim.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","ZIEGLER FRANCE SA","Quai de la Moselle, BP 156, FR-76052 Le Havre Cedex, France","+33 (0)2 35.24.72.56","www.zieglergroup.com","patrick_pion@zieglergroup.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","STAMEX INTERNATIONAL","300 Boulevard Jules Durand, FR-76600 Le Havre, France","+33 (0)2 35.11.72.71","www.stamex.fr","b.picard@stamex.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","STRALOG","Quai de Southampton, BP 133, FR-76051 Le Havre, France","+33 (0)2 32.74.08.60","www.stralog.fr","j.neveu@stralog.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","TRAMAR SAS","27 Quai Casimir Delavigne, FR-76062 Le Havre Cedex, France","+33 (0)2 32.74.34.32","www.tramar-sa.fr","nvocc@tramar-sa.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","PHILIPPE FAUVEDER & CIE","101 Bld de Strasbourg, BP 253, FR-76055 Le Havre, France","+33 (0)2 35.19.34.84","www.fauveder.com","b.decarheil@fauveder.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","PHOENIX INTERNATIONAL FREIGHT SERVICES LTD","5B Route Saint Laurent, FR-76430 Saint Romain de Colbosc, France","+33 (0)1 48.64.86.17","www.phoenixintl.com","cbedin@phoenixintl.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","QUALITAIR & SEA INTERNATIONAL SA","164 Boulevard de Graville, BP 1228, FR-76064 Le Havre Cedex, France","+33 (0)2 32.72.41.39","www.qualitairsea.com","tarek.zaki@qualitairsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","BANSARD INTERNATIONAL SA","60 quai Raverat, FR-76600 Le Havre, France","+33 (0)2 35.13.66.14","www.bansard.com","lehavre@bansard.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","CARGO-PARTNER SAS",", France","+33 (0)2 35.24.68.90","www.cargo-partner.com","leh@cargo-partner.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","CHALLENGE INTERNATIONAL FRANCE","2 rue Van Gogh, Montivilliers, FR-76290 Le Havre, France","+33 (0)2 32.79.63.08","www.challenge-int.com","contact.wca@challenge-int.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","DACHSER",", France","+33 (0)2 32.79.76.49","www.dachser.fr","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","DERUDDER SA","68 Bd Jules Durand, FR-76600 Le Havre, France","+33 (0)2 35 53 74 27","www.derudder.com","christophe.derudder@derudder.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","DIMOTRANS OVERSEAS SERVICES","144 Boulevard Jules Durand, FR-76052 Le Havre CEDEX, France","+33 (0)2 35 26 20 30","www.dimotrans.fr","webmestre@dimotrans-group.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","FMI GROUPE","Avenue Lucien Corbeaux, FR-76600 Le Havre, France","+33 (0)1 44.63.19.79","www.fmigroupe.com","arnaud.chevillard@fmigroupe.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","KUEHNE + NAGEL SAS","16, Rue Pierre Brossolette, Wall Street Building, FR-76051 Le Havre Cedex, France","+33 (0)2 32.74.93.80","www.kn-portal.com","info.lehavre@kuehne-nagel.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","FTL - FAST TRANSIT LINE SA","Oceane Building, 2, Avenue Foch, F-76054 Le Havre, France","+33 3 3522 0808","www.ftl.be","Sandrine.Launay@ftl-leh.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","HESNAULT S.A.S.","Route des Alizes, 76430 Sandouville (Le Havre area), France","+33(0)2-3555-4646","www.hesnault.fr","lehavre@hesnault.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","IFB INTERNATIONAL FREIGHTBRIDGE (FRANCE) SA","Le Vendome, Batiment B 20 Rue Dupleix, BP 60289, 76055 Le Havre Cedex, France","+33(0)2 3519 35 19800","www.ifbgroup.net","s.rossignol@france-ifbgroup.net","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","LEON VINCENT OVERSEAS","Rue de Coupeauville, 76133 Le Havre Epouville, France","+33 (0)8 9923 8531","www.leonvincent.fr","hernandez.c@leonvincent.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","le havre","MARMEDSA","Centre Roulier, Route des Marais, Port 1706, 76600 Le Havre, France","+33 2 3553 0343","www.marmedsa.com","info@marmedsafr.marmedsa.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lesquin","DAHER INTERNATIONAL","Aerogare de Fret RDC, Bureau 502, Lesquin Cedex, FR-59810, France","+33 (0)3 20.54.32.87","www.daher.com","k.devleeschauwer@daher.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lesquin","FREIGHT SYSTEMS EUROPE S.A.R.L","Batiment France Handling, (Porte 216-217), FR-59810 Lesquin Lille Aeroport, France","+33 (0)3 20.38.41.58","www.freightsystems.com","marc.frlil@freightsystems.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lezennes","DAMCO","1 Rue Pierre et Marie Curie, Synergie Parc, FR-59260 Lezennes, France","+33 (0)3 28.76.52.52","www.damco.com","henrik.kristensen1@damco.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lille","MATHEZ TRANSPORTS INTERNATIONAUX SA","2400 Tour Lille Europe, 11 Parvis de Rotterdam, FR-59777 Lille, France","+33 (0)1 48.62.26.64","www.mathez-intl.com","wca@mathez.eu","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lille","KUEHNE + NAGEL SAS","Aerogare de Fret, Batiment C, FR-59817 Lesquin,Lille, France","+33 (0)3 20.87.93.10","www.kn-portal.com","info.lille@kuehne-nagel.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lille","M & M MILITZER & MUNCH FRANCE","Avenue de Menin, Halluin Cedex, FR-59433 Lille, France","+33 (0)2 20.25.75.00","www.mumnet.com","mumfrcom@mumnet.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lille","BANSARD INTERNATIONAL SA",", France","+33 (0)3 20.97.10.70","www.bansard.com","lille@bansard.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lille","EXPEDITORS INTERNATIONAL FRANCE SAS","Acticentre, Centre De Gros No 1, Building L, Route des Famards, Lesquin Cedex, FR-59817 Lille, France","+33 (0)3 20.97.60.63","www.expeditors.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lille airport","DACHSER",", France","+33 (0)4 72.22.62.08","www.dachser.fr","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lille airport","ZIEGLER FRANCE SA","Aeroport Lille Lesquin, FR-59810 Lesquin, France","+33 (0)3 20.87.88.98","www.zieglergroup.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","MATHEZ FREIGHT FORWARDING","Lyon Saint Exupery Airport, 60 rue des Pays-Bas, Cargoport,  69125 Colombier-Saugnieu, France","+33-4 37 64 05 05","www.mathezfreight.com","web@mathezfreight.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","ZIEGLER FRANCE SA","Aerogare fret, BP 305, FR-69125 Lyon St Exupery Aeroport, France","+33 (0)4 72.22.78.26","www.zieglergroup.com","serge_arnoux@zieglergroup.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","ATM GLOBAL LOGISTICS FRANCE SARL","Saint Exupery Apt, Batiment WFS, Cargoport, FR-69125 Lyon St Exupery Aeroport, France","+33 (0)4 72.22.80.10","www.atmgloballogistics.com","france@atmgloballogistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","CARGO-PARTNER SAS",", France","+33 (0)4 72.22.52.00","www.cargo-partner.com","lys@cargo-partner.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","KINTETSU WORLD EXPRESS (FRANCE) SA","Espace Fret, Batiment France Handling, BP 328, FR-69125 Lyon S-Exupery Aeroport, France","+33 (0)4 72.22.50.50","www.kwe.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","KUEHNE + NAGEL SAS","Aerogare de Fret, Saint Exupery, BP 329, FR-69125 Aeroport the Lyon, France","+33 (0)4 72.22.53.54","www.kn-portal.com","info.lyon@kuehne-nagel.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","LYSEO","17 Avenue de l'Industrie, FR-69960 Corbas, France","+33 (0)4 72.23.15.60","www.lyseo.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","NIPPON EXPRESS FRANCE SAS","Saint Exupery Apt, BP 360, Noubear Batiment SFs, Zone Fret D'aeroport, FR-69125 Lyon Saint Exupery Aeroport, France","+33 (0)4 72.22.71.14","www.nipponexpress.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","PARTNAIR FREIGHT INTERNATIONAL","Saint Exupery Apt, BP 345, FR-69125 Lyon, France","+33 (0)4 72.22.71.67","www.partnair.fr","lys@partnair.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","QUALITAIR & SEA INTERNATIONAL SA","Saint Exupery Apt, Zone de Fret, BP 357, FR-69125 Lyon Saint Exupery, France","+33 (0)4 72.22.84.62","www.qualitairsea.com","tarek.zaki@qualitairsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","EXPEDITORS INTERNATIONAL FRANCE SAS",", France","+33 (0)4 72.23.38.38","www.expeditors.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","DAHER INTERNATIONAL",", France","+33 (0)4 72.23.89.90","www.daher.com","al.biscaino@daher.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","FATTON GROUP",", France","+33 (0)4 72.15.63.63","www.fatton.com","contact@fatton.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","ABC EUROPEAN AIR & SEA CARGO DISTRIBUTION TRANSPOR...",", France","+33 (0)4 72.22.52.00","www.abc-airsea.com","frlys@abc-airsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","AGILITY GIL","22 Rue Calmette, BP 303, FR-69745 Genas Cedex, France","+33 (0)4 72.47.79.79","www.agilitylogistics.com","france@agilitylogistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","AGILITY GIL",", France","+33 (0)4 72.22.79.24","www.agilitylogistics.com","france@agilitylogistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","AIR CARGO INTERNATIONAL GROUP","Saint Exupery Apt, Cargoport Bat France Handling, BP 511, FR-69125 Lyon St. Exupery, France","+33 (0)4 72.22.80.00","www.aircargoint.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","BANSARD INTERNATIONAL SA","Saint Exupery Apt, Zone de Fret, Aeroport de Saint Exupery, FR-69125 Lyon, France","+33 (0)4 72.22.50.70","www.bansard.com","lyon@bansard.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","DEBEAUX TRANSIT","Saint Exupery Apt, BP 322, Lyon Saint Exupery Airport, FR-69125 Lyon, France","+33 (0)4 72.22.71.35","www.debeaux.com","lyon@debeaux.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","EASY FREIGHT",", France","+33 (0)1 74.37.10.60","www.easy-freight.fr","managerlys@easyfreight.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","IFB INTERNATIONAL FREIGHTBRIDGE (FRANCE) SA","Z.I. Des Marches Du Rhone, 1 Boulevard De L'Europe - B.P. 38, 69720 St Laurent De Mure, France","33 (0) 4 3725 625 5800","www.ifbgroup.net","o.metayer@france-ifbgroup.net","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","TK SUD","8-12 Rue Jacquard, F-69680 Chassieu (Lyon area), France","+33 4 7867 9798","www.tk-sud.com","mtahary@tk-sud.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","TRANSCAUSSE S.A.S.","2, Chemin de la Chauderaie, 69340 Francheville, France","+33(0) 4 7834 4200","www.transcausse.com","welcome@transcausse.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","FLYTRANS INTERNATIONAL FORWARDERS","Cargoport, Rue des Pays Bas Batiment WFS Import, BP 527 Aile Ouest 69125 Lyon St Exupery Aeroport, France","+33 4 7223 9810","www.flytrans.com","lyon@flytrans.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","lyon","TK SUD","8-12 Rue Jacquard, F-69680 Chassieu, France","+33 4 7867 9798","www.tk-sud.com","mtahary@tk-sud.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marignane","TGD CONSOLIDATIONS (MARSEILLE BRANCH)","Pole Fret 2 - Aeroport, Immeuble Bureaux Fret, Marignane, 13700 Marseille, France","+33 (0)442143021","www.tgd.fr","patrice.de.latude.mrs@tgd.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marignane","MATHEZ TRANSPORTS INTERNATIONAUX SA","Gare de Fret 2, BP 134, Marignane Airport Cedex, FR-13729 Marseille, France","+33 (0)4 42.14.30.32","www.mathez-intl.com","mrs@mathez-intl.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marignane","KUEHNE + NAGEL SAS","Batiment des Agents de Fret, FR-13727 Marignane Cedex, France","+33 (0)4 42.14.32.90","www.kn-portal.com","info.marseille@kuehne-nagel.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","CLI TRANSIT","90 Chemin du Ruisseau Mirabeau, 13016 Marseille, Bouches du Rhone, PACA, France","+33(0)682288267","www.clitransit.fr","nicolas.rigal@clitransit.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","DACHSER","172 Chemin St Louis Au Rove, FR-13016 Marseille, France","+33 (0)4 91.13.53.73","www.dachser.fr","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","BANSARD INTERNATIONAL SA","ZI de L'Anjoly, Batiment Heliopolis, Entree A4, 75 Avenue de L'Europe, FR-13127 Vitrolles, Marseille, France","+33 (0)4 42.88.26.37","www.bansard.com","marseille@bansard.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","FMI GROUPE","Cite de la Cosmetique, 2 rue Odette Jasse, FR-13015 Marseille, France","+33 (0)4 96.11.50.20","www.fmigroupe.com","s.lamballe@fmi-ouest.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","MANUPORT LOGISTICS","BP 80116, FR-13473 Marseille Cedex, France","+33 (0)4 91.14.29.00","www.manuport-logistics.fr","marseille@manuport-logistics.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","PHILIPPE FAUVEDER & CIE","Plateforme Logistique d'Arenc, 14 Boulevard d'Antoine, FR-13002 Marseille, France","+33 (0)4 91.60.09.60","www.fauveder.com","b.decarheil@fauveder.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","QUALITAIR & SEA INTERNATIONAL SA","Zone De Fret Bat E91, Immeuble Bur Fret RDC, BP 106, FR-13729 Marignane Cidex, France","+33 (0)4 42.74.76.74","www.qualitairsea.com","tarek.zaki@qualitairsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","ZIEGLER FRANCE SA","16 Rue Charles Tellier, FR-13014 Marseille, France","+33 (0)4 91.10.71.20","www.zieglergroup.com","pascal_basset@zieglergroup.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","CENTRIMEX","33 boulevard de lEurope, 13744 Vitrolles (Marseille area), France","+33(0)4 4215 9820","www.centrimex.com","contact@centrimex.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","IFB INTERNATIONAL FREIGHTBRIDGE (FRANCE) SA","Les Docks - Atrium 10.5, 10 Place de la joliette, BP 20601, 13567 Marseille Cedex 2, France, France","+33(0)4 91 9392 56800","www.ifbgroup.net","l.cortijo@france-ifbgroup.net","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","IPSEN LOGISTICS","99 Avenue des Aygalades, Parc Lavoisier - Bat. B, 13015 Marseille, France","33-4911-32182","www.southeastworldwide.com","sewmrs@southeastworldwide.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","MARMEDSA NOATUM MARITIME","59 Avenue Andre Roussin - BP 106, 13321  Cedex 16, France","+33 4 9617 1700","www.marmedsa.com","bbegon@marmedsafr.marmedsa.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","NMT FRANCE SARL","Acti 211, 467 Chemin Du Littoral, 13016 Marseille, France","+33 6 2628 7746","www.nmtshipping.com","france@nmtshipping.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","RSEA TRANSIT","523, Chemin du Littoral 13016, Marseille, France","+33(0)4 9615 2490","www.rseatransit.com","contact@rseatransit.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","SETCARGO MARSEILLE","35 Bd Capitaine Geze, Immeuble 3A, 13014 Marseille, France","+33 4 9121 4150","www.setcargo.com","marseille@setcargo.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille","TRANSCAUSSE S.A.S.","22, rue Gaston Castel, CS 10179, 13322  Cedex 16, France","+33(0) 4 9113 1515","www.transcausse.com","welcome@transcausse.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille airport","ABC EUROPEAN AIR & SEA CARGO DISTRIBUTION TRANSPOR...",", France","+33 (0)4 42.14.32.19","www.abc-airsea.com","mrs@abc-airsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille airport","AGILITY GIL",", France","+33 (0)4 42.09.26.79","www.agilitylogistics.com","france@agilitylogistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille airport","AIR CARGO INTERNATIONAL GROUP",", France","+33 (0)4 42.89.01.80","www.aircargoint.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille airport","DAHER INTERNATIONAL","BP 26, FR-13728 Marignane Cedex, France","+33 (0)4 42.14.23.74","www.daher.com","jm.elbhar@daher.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille airport","FLYTRANS INTERNATIONAL FORWARDERS","Terminal fret No. 2, Aeroport Marseille Provence 13727 Marignane, Marseille Airport, France","+33 4 4202 3461","www.flytrans.com","marignane@flytrans.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","marseille airport","SETCARGO MARIGNANE","Zone de fret, Immeuble bureau fret - BP 106, 3729 Marignane, France","+33 4 4274 7674","www.setcargo.com","marseille@setcargo.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","metz","KUEHNE + NAGEL SAS","Zone Garolor Rue du Douanier Rousse, Entree G, FR-57365 Ennery-Metz, France","+33 (0)3 87 40 13 20","www.kn-portal.com","info.metz@kuehne-nagel.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","mitry mory","ASL OVERSEAS","ZI de Mitry Compans, 4 Rue Denis Papin, Mitry Mory Cedex, FR-77292 Mitry Mory, France","+33 (0)1 60.94.85.00","www.asl-overseas.com","valerie.hindryckx@asl-overseas.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","montoir","MANUPORT LOGISTICS","Centre d'Affaires ICARE, Batiment A, FR-44550 Montoir de Bretagne, France","+33 (0)2 40.66.66.05","www.manuport-logistics.fr","ph.lamboul@manuport.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","montoir","PHILIPPE FAUVEDER & CIE",", France","+33 (0)2 40.90.92.07","www.fauveder.com","b.decarheil@fauveder.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","montoir de bretagne","SOGEBRAS - AGENCE DE MONTOIR","Rue des Morees BP 20, 44550 Montoir de Bretagne, France","+33(0)2 4090 4142","www.sogebras.com","j.feltgen@sogebras.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
