Global Transport Logistics Ltd,enquiry@logistics.org.uk.,"+44 (0) 1708 981 990, 01892 552360, 01473 653030","https://globalfreightlogisticsltd.com/contact/, https://www.agi.global/news/agi-folkestone-office-focus-2#:~:text=To%20find%20out%20more%20about,at%20agifolkestone%40agi.global., https://globaltlog.com/"
Go2 Freight Ltd,"enquiries@go2couriers.com., contact@go2.us, sales@angliafreight.co.uk.",+44 (0) 1379 872872,"https://find-and-update.company-information.service.gov.uk/company/10128049, https://www.cargoyellowpages.com/en/united-kingdom/ruislip/freight-forwarders-go2-freight-ltd-38278.html, https://uk.linkedin.com/company/go2-couriers"
Gondrand UK,"claytonm@gondrand.co.uk., info@gondrand.co.uk., melissabowles@gondrand.co.uk, phylmclaren@gondrand.co.uk, sales@gondrand.co.uk, logistics.bs@gondrand-logistics.com","+44 121 506 3000, +44 20 8526 8750","https://www.gondrand.co.uk/en/contact_london/, https://www.gondrand.co.uk/en/english-contact-bradford-deport/, https://www.ukwa.org.uk/directory/gondrand-uk-5/"
Graylaw Freight Group,"sales@graylaw.co.uk., JohnS@graylaw.co.uk, sales@graylaw.co.uk, info@graylaw.co.uk, enquiries@graylaw.co, sales@west63rd.com, ryan.matsen@graylaw.co.uk","01695 729101, 01695 729 101, +44 1695 725125","https://www.facebook.com/GraylawInternational/#:~:text=contact%20us%20at%2001695%20729%20101%20or%20email%20sales%40graylaw.,-co.uk.&text=together!, https://graylaw.co.uk/contact/, https://uk.linkedin.com/company/graylaw-freight-group"
Grange Shipping Ltd,"info@grangeshipping.co.uk., first@grangeshipping.co.uk, John@grangeshipping.co.uk, info@grangeshipping.co.uk, aneta@grangeforwarding.com","+44 (0)1394 605200, 01394 605200","https://www.portoffelixstowe.co.uk/partner-directory/forwarding-agents, https://www.grangeshipping.co.uk/contact, https://www.grangeshipping.co.uk/"
Goldstar Transport Ltd,"info@goldstar.uk, steve.jones@goldstartransport.co.ukINTERNET, andy.lewis@goldstartransport.co.uk, John.Smith@goldstartransport.co.uk","0300 131 0301, 01394 676800, 07990424418","https://goldstartransport.co.uk/privacy-policy/#:~:text=CONTACTING%20US,%2C%20Woolpit%2C%20Suffolk%20IP30%209RH., https://goldstartransport.co.uk/contact-us/, https://www.zaubacorp.com/company/GOLD-STAR-SHIPPING-PRIVATE-LIMITED/U99999MH1970PTC014533#:~:text=Gold%20Star%20Shipping%20Private%20Limited's%20Corporate%20Identification%20Number%20is%20(CIN,FORT%2C%20MUMBAI%2D400%20001."
GOLDCROSS (TRAVEL & CARGO) LTD.,"info@goldcrosscargo.com, info@goldcrosscargo.com., John@goldcrosscargo.com","+44 20 8090 4848, 020 8090 4848, 0208090488, +44 (0)20 8090 4848, +44 (0)7886520342, +44 (0)1865 232210","https://goldcrosscargo.com/, https://www.facebook.com/p/Goldcross-Cargo-100038550349954/, https://www.iata.org/en/publications/directories/cargolink/directory/goldcross-travel--cargo-ltd/9451/"
Graylaw Freight Limited,"sales@graylaw.co.uk, info@graylaw.co.uk, enquiries@graylaw.co, JohnS@graylaw.co.uk, sales@graylaw.co.uk., last_initial@graylaw.co.uk","01695 729101, +44 1695 725125, 01695 729 101","https://www.facebook.com/GraylawInternational/#:~:text=contact%20us%20at%2001695%20729%20101%20or%20email%20sales%40graylaw.,-co.uk., https://graylaw.co.uk/contact/, https://omail.io/leads/graylaw.co.uk"
Greenday Services Limited,"info@greendaywm.co.uk., info@greendaygardenservices.co.uk, enquiries@greenday-landscapes.co.uk, support@greenday.ie., info@greendaygardenservices.co.uk.","0203 978 0273, 07907 527903, 01767 626387, 07788 551982","https://greendaywastemanagement.co.uk/contact-us/, https://www.greendaygardenservices.co.uk/contact, http://www.greenday-landscapes.co.uk/contact.htm"
GSG Cargo Limited,"info@gscargo.com, generale@gsg-group.com., rajagandhi55@gmail.com.","+44 (0)1903 212966, +44 (0)20 7923 4144","https://find-and-update.company-information.service.gov.uk/company/03942215, https://www.gsgrp.com/contact-us/, https://www.gsg-corporate.com/"
Greenshields Cowie,"Graeme.kelly@greenshieldscowie.com., sary.chun@greenshieldscowie.com., Graeme.kelly@greenshieldscowie.com, info@greavesdesign.co.uk.","0203 940 4008, +44 20 3940 4008, +44 (0) 20 8643 3533, +44 (0) 20 8643 1770, 01403 856016, 07977 507231","https://www.greenshieldscowie.com/contact-us/, https://www.greenshieldscowie.com/, http://www.aidforum.org/directory/greenshields-cowie-co-ltd/"
GSA Global System Agency,"r.younis@gsaegypt.co.uk., enquiries@gsaglobal.com, debby.westergreen@aus.com","+44 (0) 7879 697766, +44 (0) 20 8831 9848, +44 (0) 20 8711 2293, +44 (0) 20 3874 0010, +44 (0) 2088319848","https://www.gsa-uk.com/Legal-Helpline#:~:text=EMAIL%3A%20gsahelpline%40dlapiper.com&text=Members%20are%20invited%20to%20call,24%2F7%20via%20this%20form., http://www.gsaegypt.co.uk/contact/, https://www.gsaglobal.com/contact-us/"
H.G. Rent (Airfreight) Ltd,info@hgrent.co.uk.,"+44 330 555 3450, +44 330 5553450, +44 (0)330 550 3450, +44 (0)330 550 3451, +44 (0)330 555 3450, +44 (0)330 555 3451, 0330 555 3450, 01753 685688, +44 3305553450","https://www.hgrent.co.uk/, https://www.hgrent.co.uk/air.php, https://www.lognetglobal.com/Directory/Members/119045"
Harman Logistics Limited,"sales@businessmagnet.co.uk, CUSTOMER.SUPPORT@HARMAN.COM.","0870 350 7767, +44 1612223325","https://www.businessmagnet.co.uk/company/harmanlogisticslimited-176298.htm, https://logistics.org.uk/about-us/how-logisticsuk-is-run/the-fta-board#:~:text=Chief%20Executive%2C%20Logistics%20UK,%2C%20rail%2C%20sea%20and%20air., https://www.harmankardon.co.uk/terms.html"
Heritage International Freight Ltd,"london@hfreight.com., exports@hfreight.com, imports@hfreight.com, jane@hfreight.com","0208 569 2050, 0208 848 8698","https://hfreight.com/contact-us/, https://thegfp.com/member-profile/heritage-international-freight-ltd/, https://hfreight.com/"
Hartsmere Logistics Limited,"mdh.hmlog@btconnect.com., accounts.hmlog@btconnect.com, info@thetradefinder.co.uk., operations2.hmlog@btconnect.com., transport@2wheeltrans.co.uk.","01767 676100, 0330 124 7118, +44 1767676100, 01633 270299, 07984 687271","http://www.hartsmerelogisticsworldwide.co.uk/contact/index.html, https://business-pages.co.uk/listing/hartsmere-logistics-limited, https://www.dnb.com/business-directory/company-profiles.hartsmere_logistics_limited.70fb05718763bd7a7ef563a23ce4ae9d.html"
HE Cargo Ltd,"info@yourcargocontact.com., feg@novicell.dk, gbbas@cargo-partner.com., ist@kcshipping.co.uk.","01268 525444, +44 1268286444, +44 (0)141 420 1700","https://find-and-update.company-information.service.gov.uk/company/03947850, https://suite.endole.co.uk/insight/company/03947850-h-e-cargo-ltd, https://yourcargocontact.com/"
Hezelinks,info@hezelinks.com.,"+447459051571, 07459051571, 07459 051571, 0810 299 3273","https://hezelinks.com/faq/#:~:text=Contact%20Us%20for%20Further%20Enquiries,on%20info%40hezelinks.com, https://hezelinks.com/contact/, http://mobile.cargoyellowpages.com/company/41514/sendmail/70009"
Hughes Logistics Ltd,support@onlinefilings.co.uk.,"020 4538 3610, 01977 552471","https://www.onlinefilings.co.uk/company/profile/14395211-hughes-logistics-ltd/, https://middletown.cylex-uk.co.uk/company/c-hughes-logistics-ltd--25459961.html, https://rocketreach.co/robert-hughes-email_8544635"
Highway Express Ltd,"info@highwayexpress.net, jane@highwayexpress.net, terry@highwayx.co.uk, Terry@highwayx.co.uk, John@highwayexpress.net","+44 (0) 1624 824121, 01708747474, 07976435441","https://highwayexpress.net/, https://rocketreach.co/highway-express-limited-email-format_b40edd12ffdb9416, https://www.trustedtravelreviews.co.uk/profile/highway-express-ltd/"
HNB TRADE LTD,"office@hnbltd.co.uk., hnbconnect@hnb.lk, info@hnbtrade.co.uk.","01491 526426, 01491 526 426","https://uk.globaldatabase.com/company/hnb-trade-ltd, https://find-and-update.company-information.service.gov.uk/company/07847471, https://suite.endole.co.uk/insight/company/07847471-hnb-trade-ltd"
Holland & Stockford Ltd,"sales@hollandandstockfordltd.com., accounts@hollandandstockford.co.uk., sales@hollandandstockfordltd.co.uk, sales@hollandandstockfordltd.co.uk.","+44 (0)1568 771904, +44 1568 771904, +44 (0) 1568 771904, 01568 771904, 01606 556994","https://hollandandstockfordltd.co.uk/?page_id=3, https://hollandandstockfordltd.co.uk/, https://www.hsexpress.co.uk/"
IFS Limited,"mailbox@ifs.org., enquiries@ifsnet.co.uk, info@ifstuk.co.uk, info@ifspayrollservices.co.uk, enquiries@ifsww.uk, sales@antrim.ifsgroup.com, info@ifsl.uk.com.","020 7291 4800, 020 7323 4780, 0800 980 4136, 07842 849285, +44 (0)1324 822855, +44 (0)28 9446 4211, +44 (0)28 9336 9638, 020 8997 8053, 020 8997 7706, +44 (0) 7794590181","https://www.ifs.com/contact-us, https://ifs.org.uk/about/contact, https://ifsnet.co.uk/contact-us/contact-ifs/"
Infinity Logistics UK Limited.,"operations@infinity-logistics.co.uk., info@infinitylogistics.co.uk., aaron.pilcher@icl.ltdINTERNET, jack@infinitycgo.comThis","+44 208 0642168, 020 8150 3780, +44 20 8150 3780, 01394 799090, +44 20 8561 7211","https://infinity-logistics.co.uk/contact-us/#:~:text=Email%3A%20operations%40infinity%2Dlogistics.co.uk, https://www.bloomberg.com/profile/person/21518268#:~:text=Dato%20Chan%20Kong%20Yew,Infinity%20Logistics%20%26%20Transport%20Ventures%20Ltd, https://infinity-logistics.co.uk/"
IKU Logistics & Trading LTD,"info@icrc.gov.ng., product-marketing-recruitment@prodigy-agency.gg., media@beam.org.","051336946, 051208211, 07481814503","https://suite.endole.co.uk/insight/company/14072701-iku-logistics-trading-ltd, https://find-and-update.company-information.service.gov.uk/company/14072701, https://find-and-update.company-information.service.gov.uk/company/14072701/officers"
In Time Movements Ltd,"info@walkermovements.co.uk., logistics@mvm-ltd.co.uk., info@europeanmovement.co.uk., info@themovementcentre.co.uk, info@hgvdelivery.co.","+44 (0) 1332 502450, 0151 317 5252, 020 8126 1400, 01691 404248, 01530 833336, 01530 833633","https://www.businessmagnet.co.uk/company/intimemovementsltd-63993.htm, https://www.energydais.com/in-time-movements-ltd/, https://find-and-update.company-information.service.gov.uk/company/03889134"
Import Export Services Limited,"info@iese.co.uk, info@export-service.co.uk., info@icsglobalservices.co.uk, info@dpservices-ltd.com.","0117 916 3688, +44 (0) 2082038203, +44 (0) 118 932 8447, 0114 239 2970","http://www.ukwpmmp.org/FindASupplier/ViewProfile.asp?Profile=3&FCNumber=FC0217, https://www.ies.co.uk/contact, https://www.statista.com/statistics/281807/largest-export-commodities-of-the-united-kingdom-uk/#:~:text=Mechanical%20power%20generators%20were%20the,over%2040.2%20billion%20British%20pounds."
Inter Ship (U.K.) Ltd,"info@intership.co.uk., getintouch@inter-send.co.uk., user@domain.com","+44 (0) 1482 586079, +44 (0) 1293 312001, +44 1482586079","https://www.intership.co.uk/contact, https://www.intership.co.uk/, https://cdn.buyingselling.eu/en/company/inter-ship-uk-ltd"
Intercargo Limited,"sales@intercargo.co.uk., info@intercargo.org., sales@intercargo.co.uk, agents@intercargo.co.uk, last@intercargo.com","0208 8319770, 0208 8319377, +44 (0) 20 8106 8480, +44 20 8831 9770, +44 20 8831 9377, 01224 772120","https://www.intercargo.com/contactus.aspx, https://www.intercargo.co.uk/content.aspx?name=agent-details/shipping-to-United-Kingdom, https://www.intercargo.org/contact/"
International Vehicle Shipping Services,"info@shipcars.co.uk., info@specialised-shipping.co.uk","+44 01495 3205, +44 07513 8983, 01495 320540, +44(0)7513 898320, 0118 933 2334","https://www.shipcars.co.uk/, https://www.autoshippers.co.uk/#:~:text=Shipping%20Cars%20by%20Container&text=Unlike%20Ro%2DRo%2C%20shipping%20a,exit%20in%20Southampton%20or%20London., https://www.carshippingworldwide.com/contact-page.php"
International Forwarding Ltd,"enquiries@internationalforwarding.co.uk, last_initial@internationalforwarding.co.uk, andyc@globalf.com.","+44 (0)1675 434690, +44 (0)1675 434699, +44 1675 434690, +44 1675 434699, +44 01744 4101, +44 (0) 20 8358 6500, 01322) 294415, 01322) 277783, 01708 227711","https://internationalforwarding.co.uk/contact/, https://internationalforwarding.co.uk/, https://rocketreach.co/international-forwarding-limited-profile_b5c122faf42e0891"
International Logistics Group Ltd,"jane@ilguk.com, sara.homer@brackmillsindustrialestate.co.uk., enquiries@brackmillsindustrialestate.co.uk.","07704 146772, 0844 264 8000","https://www.international-logistics-group.com/contact/, https://rocketreach.co/ilg-international-logistics-group-ltd-email-format_b5c965a9f42e37d3#:~:text=The%20most%20common%20ILG%20(International,Group%20Ltd)%20work%20email%20addresses., https://rocketreach.co/ilg-international-logistics-group-ltd-email-format_b5c965a9f42e37d3"
Interspan Freight Solutions Ltd,"daniel@interspanfreight.com, philip@interspan.co.uk.","0161 848 0070, +44 161 848 0070, +44 161 848 0080, 01543 374843, 01543 374 843","https://interspanfreight.com/contact-us/, https://www.ukwa.org.uk/directory/interspan-freight-solutions-limited/, https://interspanfreight.com/"
Jag-Ufs (Intl) Ltd,"gary.wilcox@jagufs.com., gary.wilcox@jagufs.com, info@worldfreightorganisation.com., howard@jagufs.com., support@onlinefilings.co.uk.","0208 844 2388, +44 (0) 208 844 2388, +44 (0) 208 844 1939, 0208 751 6338, +44 (0)1604 604547, +44 (0)1604 259863, 020 4538 3610","https://www.jagufs.com/contact, https://www.jagufs.com/locations, https://www.iata.org/en/publications/directories/cargolink/directory/jag-ufs-international-ltd/9335/"
ITAL Logistics Ltd,"email@ital-logistics.com, email@ital-logistics.com., email@ital-transport.com","+44 (0)1706 248 001, 01706 582 424, +44 1706 248001","https://ital-logistics.com/contact/, https://ital-logistics.com/, https://ital-transport.com/contact-ital-transport/"
Intersped Logistics (UK) Ltd,"london@intersped.co.uk., support@interspedcouriers.com., sales@intersped.co.uk","+44 (0)115 930 7282, +44 (0)113 240 3344","https://www.lusha.com/business/994cba931fa0ff19/, https://logistics.org.uk/about-us/how-logisticsuk-is-run/the-fta-board#:~:text=Chief%20Executive%2C%20Logistics%20UK,%2C%20rail%2C%20sea%20and%20air., https://rocketreach.co/ray-murphy-email_25817740"
J&T International Logistics UK Ltd,"contact@jet-logistics.com., lihaokun@jet-logistics.com., support@onlinefilings.co.uk.","020 3114 2124, 020 4538 3610","https://www.jet-logistics.com/en/, https://en.wikipedia.org/wiki/J%26T_Express#:~:text=J%26T%20Express%20is%20an%20international,services%20and%20cross%2Dborder%20logistics., https://bifa.org/members/jt-international-logistics-uk-ltd/"
Jeavons Eurotir Ltd,"sales@jeavonseurotir.co.uk, HR@Jeavonseurotir.co.uk, ian.dunne@jeavonseurotir.co.uk, Katie@jeavonseurotir.co.uk","+44 (0) 121 765 4166, +44 (0)121 765 4166, +4401217654166","https://www.jeavonseurotir.co.uk/contact-us/, https://www.jeavonseurotir.co.uk/infographics/latest_news/hiring/, https://www.facebook.com/jeavonseurotir/photos/a.1458939464320543/2696398760574601/?type=3"
Johnson Partners Ltd,"generalenquiries@johnsonpartners.co.uk., paul@johnsonpartners.co.uk., projects@johnsonpartners.co.uk., John@johnsonpartners.co, middlesbrough@johnsonpartners.co.uk, mail@thejohnsonpartnership.co.uk., enquiries@johnsonltd.co.uk., enquiries@johnsonsandpartners.co.uk.","01642 240123, +44 1642 240123, 0115 941 9141, 01746 768191","https://www.facebook.com/JohnsonPartners/#:~:text=touch%20with%20us%20on%20sales%40johnsonpartners.co.uk., https://johnsonpartners.co.uk/about, https://www.supplychainexchange.co.uk/profile/johnson-partners-ltd"
Jetstream Logistics Ltd,"jane@jsluk.com, info@shipsmartlogistics.ltd, info@jetstreamlogistics.ltd., info@jetstreamlog.com.",+44 1753 682500,"https://jsluk.com/, https://rocketreach.co/jetstream-logistics-limited-email-format_b465030dfc5d79e1, https://jetstreamafrica.com/"
Jet International Transport Ltd,"info@jet-intl.com., travel@jetair.co.uk., info@jetlogistics.eu, sales@businessmagnet.co.uk","08708 503374, 0208 564 9243, 01384 375388, 0870 350 7767","https://www.jet-intl.com/contact, https://www.jet-intl.com/, http://mobile.cargoyellowpages.com/company/8268/sendmail/70009"
JJ FREIGHT SOLUTIONS LTD,"traffic@jj-freight.co.uk., info@jjfreight.co.uk","01784 430110, +442088978022, +447730000707, +44 20 8897 8022, 020 8897 8022, 02088978022","https://www.jjfreight.co.uk/, https://jjfreight.co.uk/about-us/, https://www.returnloads.net/members/j-j-freight-services-ltd/contact-us/"
Kakotel Ltd,John.Smith@kakotel.com,+44 2392653348,"https://www.neverbounce.com/company/kakotel-cameroun/88967041, https://www.zoominfo.com/c/kakotel-cameroun-sa/88967041, https://abcmillwork.com/abc_millwork_brands.asp?url=https://xn--b1aa8aidr.xn--p1ai/9246371starscare4fe43y"
Kay O'Neil Ltd,adrienne.oneil@deakin.edu.au,"+44(0)1780 755131, +44(0)1780 751323","https://rocketreach.co/kay-oneill-email_12543908, https://www.linkedin.com/in/kay-o-neill-communications, https://uk.linkedin.com/in/kay-o-neill-79584b45"
Kedan Logistics Ltd,"info@kedan.co.ukINTERNET, wade@kedan.co.uk., jane@kedan.co.uk, John@kedan.co.uk","0345 094 5858, 01394 600736, +44 845 094 5858, +44 845 094 5859","https://www.fpua.co.uk/members/name/kedan-logistics-ltd/, https://kedan.co.uk/contact, https://kedan.co.uk/"
KCI LOGISTICS LTD,"info@kcilogistics.co.uk, John.Smith@kcilogistics.co.uk",+44 1268 646260,"https://kcilogistics.co.uk/contact-us, https://rocketreach.co/simon-canning-email_15598239, https://www.lusha.com/business/c98939b026957883/"
KDR SHIPPING INTERNATIONAL LIMITED,"support@transport-kdr.co.uk., sales@kdreuropean.co.uk, support@transport-kdr.co., tom@kdreuropean.co.uk, support@onlinefilings.co.uk.","+44 (0) 1394 647522, +44 (0) 7719 973739, +44 (0) 1394 366600, 020 4538 3610","https://www.transport-kdr.co.uk/, https://kdreuropean.co.uk/contact-us/, https://www.transport-kdr.co.uk/contacts/"
KEDAN LOGISTICS LTD.,"info@kedan.co.ukINTERNET, wade@kedan.co.uk., jane@kedan.co.uk, John@kedan.co.uk","0345 094 5858, 01394 600736, +44 845 094 5858, +44 845 094 5859","https://www.fpua.co.uk/members/name/kedan-logistics-ltd/, https://kedan.co.uk/contact, https://kedan.co.uk/"
Key Air & Sea,"info@keyair.co.uk., barry@keyair.co.uk., barry@keyair.co.uk, barry@beatmyfreightquote.com., repatriations@keyair.eu, impbhx@atlaslogistics.co.uk, Warehouse@atlaslogistics.co.uk., expbhx@atlaslogistics.co.uk.","+44 (0)208 756 0500, 01484506220, +44(0)208 756 0500, +44(0)208 756 0400, 020 8575 5477, 020 8575 3636","https://www.keyair.co.uk/, https://www.keyair.co.uk/about-key-air, http://mobile.cargoyellowpages.com/company/8281/sendmail/70009"
Kingsway Freight Solutions Ltd,"sales@kingswaygroup.co.uk., info@kingswayexpdelivery.com., kim@kingswaylogisticsllc.com, service@kingswaylogisticsllc.com.","+44 (0) 2038 905 887, +44 741 834 4233, 01622 794459, 0330 123 9373, 0161 804 9899","https://kingswaygroupglobal.com/contact-us, https://www.kingswayexpdelivery.com/services/airfreight.php, https://larkfield.cylex-uk.co.uk/company/kingsway-freight-solutions-ltd-14450843.html"
KFL Shipping Services Lt,"kflshippingservices@yahoo.co.uk., sales@kerseyfreight.com.","+44 01455 6147, +4401455 6147, 01455 614731, +44 1473 825180","http://www.kflshippingservices.com/contact.php, http://www.kflshippingservices.com/, https://uk.linkedin.com/in/paul-ley-0541b535"
Kholone Logistics,"enquiry@logistics.org.uk., websales@logistics.org.uk., corporatesales@giglogistics.com, info@kinshiplogistics.uk., contact@recruitmentboard.com.ng","01892 552360, 034267736, +44 1582 436504, +44 (0)121 783 1100, +44 (0)117 9820099","https://logistics.org.uk/contact-us, https://www.adexen.com/company/236712, https://shop.logistics.org.uk/contact-us-i3"
KIVS International Ltd,null,"+44 (0) 300 790 6268, +44 (0) 20 3080 0010, +44 (0)161 884 0291, 0330 052 5306","https://uk.globaldatabase.com/company/kivs-international-ltd, https://find-and-update.company-information.service.gov.uk/company/10076945, https://suite.endole.co.uk/insight/company/10076945-kivs-international-ltd"
KK Storage & Distribution Ltd,"info@kksd.co.uk., support@onlinefilings.co.uk.","020 4538 3610, 07478074028, +44 (0)1422 331133","https://colnbrook.cylex-uk.co.uk/company/kk-storage---distribution-27761192.html, https://find-and-update.company-information.service.gov.uk/company/12801007, https://suite.endole.co.uk/insight/company/12801007-kk-storage-distribution-ltd"
KMB Shipping,"info@kmbshipping.co.uk., info@kmbshipping.co.uk","01215573352, 0121 557 3352","https://www.kmbshipping.co.uk/get-in-touch/, https://www.transportarena.co.uk/companies/kmb-shipping-group/contact, https://uk.linkedin.com/company/kmb-shipping"
Klanorian Freight Forwarders,"info@klanorian.com, info@klanorian.com., access-shipping@cnsmail.co.uk.","+44 (0) 744 770 0116, 01322839819, 01708) 521113, 01708) 521151","https://klanorian.com/contact/, https://klanorian.com/, https://uk.linkedin.com/in/syed-zafar-iqbal-3304b954"
KLANORIAN'S Freight Forwarders,"info@klanorian.com, info@klanorian.com.","+44 (0) 744 770 0116, 01322839819","https://klanorian.com/contact/, https://klanorian.com/, https://uk.linkedin.com/in/syed-zafar-iqbal-3304b954"
Knight Star Freight,support@onlinefilings.co.uk.,"+44 (0)1922 745675, +44 1922745959, 020 4538 3610","https://www.simpex.co.uk/knight-star-freight-limited/, https://www.neverbounce.com/company/knight-star-freight/352460147, https://aldridge.cylex-uk.co.uk/company/knight-star-freight-ltd-18678443.html"
LCS Transport,"enquiries@lcs-transport.com., info@lcspipework.co.uk., info@lcs-uk.com, info@lcs-uk.com.","0800 622 6393, +44 203 370 1990","https://lcs-transport.com/contact-us/, https://lcs-transport.com/, https://www.lcspipework.com/contact-us"
Linc Freight Management,enquiry@lincgroup.co.uk.,"01376 564 962, 01376 564962, +44 1376 564962, +44 1621 869762","https://www.facebook.com/LincGroup/?locale=en_GB#:~:text=For%20all%20your%20freight%20and,uk., https://www.lincgroup.co.uk/contact/, https://www.forwarderspages.com/united-kingdom/13229.html"
Linx Logistics ltd,"transport@domain9865c2.stylistichosting.co.uk, transport@linxlogistics.co.uk, linxlogisticsuk@yahoo.co.uk.","+44 1332 202068, +44 1332 203265, 01332 202068, +44 (1942) 614 605, 01283568866","https://www.linxlogistics.co.uk/contact/, https://www.gccports.com/free-member-details/linx-logistics-ltd, https://rocketreach.co/linx-logistics-limited-profile_b5e8d469f42e80c2"
Liberty Shipping Limited,"sales@libertyfurnishings.co.uk, sales@libertyexpressltd.com., customerservices@libertylondon.com.","01686 622500, +44 7889 631728, +44 (0) 20 8452 7373","https://libertyfurnishings.co.uk/shipping-and-returns/, https://www.libertylondon.com/uk/information/terms-and-conditions.html#:~:text=If%20you%20have%20any%20questions,postal%20address%20set%20out%20above., https://ng.linkedin.com/in/liberty-shipping-and-tankers-a0458b96"
Macgregor Europe Ltd,"spares.cx@macgregor.com, marineservice.sgp@macgregor.com, info@macgregor-golf.co.uk, groundcare@macgregorsupplies.co.uk, info@mcgregor.uk.com., info@macgregorcavendish.co.uk.","+44 (0) 161 886 4010, 01463 717999, 01302 570347","https://www.macgregor.com/contact-us/contactlist/, https://macgregor-golf.com/pages/contact-macgregor%C2%AE, https://www.macgregor.com/"
MAC EUROPEAN FREIGHT LTD,"kevin@maceuropeanfreight.co.uk, arthur@maceuropeanfreight.co.uk, arthur@maceuropeanfreight.co.uk., John@maceuropeanfreightlimited.co.uk, louise@maceuropeanfreight.co.uk, mac@logistics.org.","01952 587 034, 01952 587034, +44 1952 587034, 0370 605 0000","https://www.maceuropeanfreightlimited.co.uk/contact-us/, https://www.maceuropeanfreightlimited.co.uk/, https://www.returnloads.net/members/mac-european-freight-ltd-1/contact-us/"
MALAYSIA KARGO UK LTD,"airlogistics@airlogistics.co.uk., info@champ.aero., cargo@united.com, sales@asaviation.com.sg., hq@gac.com.",01332 850021,"https://www.maskargo.com/contact-us, https://airlogisticsgroup.com/contact-us, https://www.maskargo.com/"
Mach 2 Shipping Limited,"last@mach2.co.uk, John.Smith@mach2.co.uk, imports@mach2.co.uk","01784 248636, +44 1784 248636, 01784 248638","https://www.lusha.com/business/fba429dac811b7fb/, https://rocketreach.co/mach-2-shipping-limited-email-format_b5c011a4f42e0fd2, https://rocketreach.co/mick-scholefield-email_42457940"
Made In Europe Express Limited,"newgroups@europeexpress.com., freight@europe.express.",null,"https://www.europeexpress.com/contact-us/, https://find-and-update.company-information.service.gov.uk/company/02616329, https://europe.express/contact-us"
MBS FREIGHT SERVICES,"info@mbslogistics.co.uk., Oliver.Hamacher@mbslogistics.com., sales@executivefreightservices.co.uk.","02081260100, 01625 532834, +44 (0) 1279 452468, +44 (0) 1279 415810, 01252 531350, +44 (0)23 8086 0999","https://mbslogistics.co.uk/contact-us/, https://www.mbslogistics.com/pdf/2023-02-mbs-insight-en-v2.pdf, https://find-and-update.company-information.service.gov.uk/company/08759756"
Mapcargo International Ltd,"Headoffice@mapcargo.co.uk., enquiries@ukwa.org.uk., info@mapcargo.co.uk","+44 (0) 1753 255255, +44 1753 255255, +44 1895 432554, +44 (0) 1753 255 255","https://www.mapcargo.co.uk/contact, https://www.ukwa.org.uk/directory/mapcargo-international/, https://www.wcaworld.com/directory/members/63187"
Marco Services Limited,"info@marco.co.uk, jon.heard@marco.co.uk., info@marcomarine.co.uk., sales@marco.ie., info@marcoindustries.co.uk, sales@marcoharris.co.uk, lettings@marcoharris.co.uk., jane.doe@marco.co.uk, talktous@liv-group.co.uk.","+44 (0)1732 782 380, +44 (0)7720 999 301, +44 (0)2380 453245, 01795 436600, 02381 733 330, 0113 831 3300","https://www.marco.co.uk/contact/, https://www.marco.co.uk/contact/sales-managers/, https://www.marcomarine.co.uk/contact-us"
Maurice Ward & Co. (UK) Ltd,"london@mauriceward.com, london@mauriceward.com., steven.stoilov@mauriceward.com.","+44 1784 465 681, +44 1784 466 418","https://asanetwork.org/memdir/maurice-ward-co-uk-ltd/, https://www.mauriceward.com/local-finder/london/, https://www.mauriceward.com/contact/"
Mason's Logistics Services,"info@masonuk.co.uk., John@masonbrothers.co.uk, John.Smith@masontrucking.co.uk, contact@masonadvisory.com","01252) 716610, 01252) 716630, +44 (0) 1483 362 996","https://find-and-update.company-information.service.gov.uk/company/14570628, https://www.mason-uk.co.uk/contact-us/, https://suite.endole.co.uk/insight/company/14570628-mason-s-logistics-services-ltd"
Mcauley Freight,"info@mcauleyfreight.co.uk, sales@mcauleyfreight.co.uk, classifieds@nifed.co.uk.","+44 (0)28 9029 8181, +44 (0)28 9077 7799, +44 28 9029 8181, +44 2890298181","https://www.mcauleyfreight.co.uk/, https://www.mcauleyfreight.co.uk/contact/, https://m.facebook.com/p/McAuley-Freight-Ltd-100063761507557/"
Meachers Global Logistics,"enquiries@meachersglobal.com., enquiries@ukwa.org.uk, hello@marshallsofevesham.co.uk., last@meachersglobal.com, cbroadley@meachersglobal.com.","023 8073 9999, 020 7636 8856, +44 02380 7473, 02380 739999, 01386 556 808, 01386 556 760","https://meachersglobal.com/about-meachers/contact-meachers/, https://meachersglobal.com/, https://www.ukwa.org.uk/directory/meachers-global-logistics-ltd/"
Mercator Cargo Systems,sales@mercatorcargo.co.uk.,"+44 23 9275 6575, +44 23 9275 2434, +44 2392 756 575","https://uk.linkedin.com/in/mark-randall-aab14521#:~:text=Our%20key%20areas%20of%20work,uk%20to%20get%20a%20quote., https://www.mercatorcargo.co.uk/contact/, https://www.mercatorcargo.co.uk/"
